racerName_1,count,mean,count_rank_1,ratio_rank_1,count_rank_2,ratio_rank_2,count_rank_3,ratio_rank_3,count_rank_4,ratio_rank_4,count_rank_5,ratio_rank_5,count_rank_6,ratio_rank_6,rank_ratio_rank_1
山　下　　和　彦,43,1.5116279069767442,27.0,0.627906976744186,10.0,0.23255813953488372,1.0,0.023255813953488372,1.0,0.023255813953488372,1.0,0.023255813953488372,1.0,0.023255813953488372,422.0
山　下　　流　心,25,2.28,10.0,0.4,7.0,0.28,3.0,0.12,3.0,0.12,0.0,0.0,2.0,0.08,874.0
山　口　　　　亮,34,2.7058823529411766,13.0,0.38235294117647056,7.0,0.20588235294117646,3.0,0.08823529411764706,3.0,0.08823529411764706,4.0,0.11764705882352941,4.0,0.11764705882352941,906.5
山　口　　　　剛,57,1.4736842105263157,40.0,0.7017543859649122,7.0,0.12280701754385964,3.0,0.05263157894736842,1.0,0.017543859649122806,1.0,0.017543859649122806,2.0,0.03508771929824561,241.0
山　口　　俊　英,23,2.869565217391304,10.0,0.43478260869565216,3.0,0.13043478260869565,1.0,0.043478260869565216,2.0,0.08695652173913043,3.0,0.13043478260869565,4.0,0.17391304347826086,802.5
山　口　　修　路,24,2.375,9.0,0.375,3.0,0.125,5.0,0.20833333333333334,4.0,0.16666666666666666,1.0,0.041666666666666664,1.0,0.041666666666666664,917.5
山　口　　裕　二,49,1.8979591836734695,23.0,0.46938775510204084,16.0,0.32653061224489793,5.0,0.10204081632653061,2.0,0.04081632653061224,3.0,0.061224489795918366,0.0,0.0,732.0
山　口　　裕　太,28,1.1785714285714286,21.0,0.75,4.0,0.14285714285714285,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,122.5
山　口　　達　也,59,1.4576271186440677,48.0,0.8135593220338984,3.0,0.05084745762711865,3.0,0.05084745762711865,2.0,0.03389830508474576,3.0,0.05084745762711865,0.0,0.0,39.0
山　口　　隆　史,27,2.7037037037037037,10.0,0.37037037037037035,5.0,0.18518518518518517,2.0,0.07407407407407407,5.0,0.18518518518518517,3.0,0.1111111111111111,2.0,0.07407407407407407,926.5
山　口　　高　志,37,1.9189189189189189,21.0,0.5675675675675675,7.0,0.1891891891891892,1.0,0.02702702702702703,3.0,0.08108108108108109,3.0,0.08108108108108109,1.0,0.02702702702702703,528.5
山　地　　正　樹,63,1.5873015873015872,47.0,0.746031746031746,7.0,0.1111111111111111,2.0,0.031746031746031744,3.0,0.047619047619047616,3.0,0.047619047619047616,1.0,0.015873015873015872,130.5
山　室　　展　弘,47,1.5319148936170213,32.0,0.6808510638297872,7.0,0.14893617021276595,5.0,0.10638297872340426,0.0,0.0,1.0,0.02127659574468085,1.0,0.02127659574468085,279.0
山　崎　　　　毅,25,3.0,7.0,0.28,5.0,0.2,3.0,0.12,3.0,0.12,5.0,0.2,2.0,0.08,1057.5
山　崎　　　　郡,71,1.732394366197183,48.0,0.676056338028169,11.0,0.15492957746478872,3.0,0.04225352112676056,3.0,0.04225352112676056,4.0,0.056338028169014086,2.0,0.028169014084507043,292.0
山　崎　　哲　司,53,1.5660377358490567,36.0,0.6792452830188679,8.0,0.1509433962264151,7.0,0.1320754716981132,1.0,0.018867924528301886,0.0,0.0,1.0,0.018867924528301886,282.5
山　崎　　善　庸,26,3.0,8.0,0.3076923076923077,4.0,0.15384615384615385,3.0,0.11538461538461539,4.0,0.15384615384615385,5.0,0.19230769230769232,2.0,0.07692307692307693,1018.5
山　崎　　昂　介,27,1.5185185185185186,19.0,0.7037037037037037,4.0,0.14814814814814814,2.0,0.07407407407407407,2.0,0.07407407407407407,0.0,0.0,0.0,0.0,236.0
山　崎　　昭　生,41,1.7317073170731707,26.0,0.6341463414634146,7.0,0.17073170731707318,4.0,0.0975609756097561,2.0,0.04878048780487805,1.0,0.024390243902439025,1.0,0.024390243902439025,404.0
山　崎　　智　也,49,2.0,30.0,0.6122448979591837,7.0,0.14285714285714285,4.0,0.08163265306122448,1.0,0.02040816326530612,4.0,0.08163265306122448,3.0,0.061224489795918366,448.0
山　崎　　義　明,53,1.7358490566037736,36.0,0.6792452830188679,7.0,0.1320754716981132,3.0,0.05660377358490566,3.0,0.05660377358490566,3.0,0.05660377358490566,1.0,0.018867924528301886,282.5
山　崎　　聖　司,26,2.5384615384615383,9.0,0.34615384615384615,5.0,0.19230769230769232,7.0,0.2692307692307692,1.0,0.038461538461538464,2.0,0.07692307692307693,2.0,0.07692307692307693,967.0
山　崎　　裕　司,55,1.490909090909091,42.0,0.7636363636363637,5.0,0.09090909090909091,5.0,0.09090909090909091,1.0,0.01818181818181818,1.0,0.01818181818181818,1.0,0.01818181818181818,98.0
山　崎　　鉄　平,24,2.875,7.0,0.2916666666666667,5.0,0.20833333333333334,1.0,0.041666666666666664,4.0,0.16666666666666666,3.0,0.125,3.0,0.125,1045.0
山　川　　美由紀,47,1.4042553191489362,33.0,0.7021276595744681,12.0,0.2553191489361702,0.0,0.0,1.0,0.02127659574468085,1.0,0.02127659574468085,0.0,0.0,239.5
山　川　　雄　大,25,2.76,8.0,0.32,6.0,0.24,1.0,0.04,3.0,0.12,2.0,0.08,4.0,0.16,998.5
山　本　　修　一,49,1.5918367346938775,31.0,0.6326530612244898,12.0,0.24489795918367346,2.0,0.04081632653061224,0.0,0.0,1.0,0.02040816326530612,2.0,0.04081632653061224,410.0
山　本　　光　雄,39,1.6923076923076923,23.0,0.5897435897435898,7.0,0.1794871794871795,6.0,0.15384615384615385,0.0,0.0,1.0,0.02564102564102564,1.0,0.02564102564102564,485.0
山　本　　兼　士,31,2.064516129032258,16.0,0.5161290322580645,6.0,0.1935483870967742,2.0,0.06451612903225806,2.0,0.06451612903225806,2.0,0.06451612903225806,2.0,0.06451612903225806,650.0
山　本　　寛　久,65,1.4923076923076923,46.0,0.7076923076923077,10.0,0.15384615384615385,7.0,0.1076923076923077,1.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,226.0
山　本　　景士郎,41,1.9268292682926829,26.0,0.6341463414634146,3.0,0.07317073170731707,5.0,0.12195121951219512,0.0,0.0,4.0,0.0975609756097561,2.0,0.04878048780487805,404.0
山　本　　浩　次,33,1.6666666666666667,22.0,0.6666666666666666,7.0,0.21212121212121213,1.0,0.030303030303030304,0.0,0.0,2.0,0.06060606060606061,1.0,0.030303030303030304,316.5
山　本　　浩　輔,40,2.2,17.0,0.425,8.0,0.2,5.0,0.125,3.0,0.075,2.0,0.05,3.0,0.075,819.5
山　本　　英　志,44,1.7045454545454546,26.0,0.5909090909090909,9.0,0.20454545454545456,6.0,0.13636363636363635,2.0,0.045454545454545456,1.0,0.022727272727272728,0.0,0.0,481.5
山　本　　隆　幸,46,1.3478260869565217,32.0,0.6956521739130435,9.0,0.1956521739130435,2.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,253.0
山　来　　和　人,23,2.6956521739130435,7.0,0.30434782608695654,3.0,0.13043478260869565,6.0,0.2608695652173913,5.0,0.21739130434782608,1.0,0.043478260869565216,1.0,0.043478260869565216,1027.0
山　根　　大　樹,26,2.6153846153846154,7.0,0.2692307692307692,5.0,0.19230769230769232,7.0,0.2692307692307692,5.0,0.19230769230769232,2.0,0.07692307692307693,0.0,0.0,1067.5
山　田　　亮　太,30,2.0,17.0,0.5666666666666667,4.0,0.13333333333333333,4.0,0.13333333333333333,0.0,0.0,1.0,0.03333333333333333,3.0,0.1,532.5
山　田　　哲　也,38,1.7894736842105263,25.0,0.6578947368421053,4.0,0.10526315789473684,2.0,0.05263157894736842,3.0,0.07894736842105263,1.0,0.02631578947368421,2.0,0.05263157894736842,345.5
山　田　　康　二,43,1.4883720930232558,28.0,0.6511627906976745,8.0,0.18604651162790697,4.0,0.09302325581395349,2.0,0.046511627906976744,0.0,0.0,0.0,0.0,361.5
山　田　　祐　也,62,1.7096774193548387,46.0,0.7419354838709677,6.0,0.0967741935483871,2.0,0.03225806451612903,2.0,0.03225806451612903,2.0,0.03225806451612903,4.0,0.06451612903225806,139.0
山　田　　竜　一,47,1.851063829787234,25.0,0.5319148936170213,10.0,0.2127659574468085,7.0,0.14893617021276595,4.0,0.0851063829787234,1.0,0.02127659574468085,0.0,0.0,615.0
山　田　　雄　太,45,1.6222222222222222,34.0,0.7555555555555555,4.0,0.08888888888888889,1.0,0.022222222222222223,3.0,0.06666666666666667,2.0,0.044444444444444446,1.0,0.022222222222222223,114.0
山　谷　　　　央,42,1.619047619047619,23.0,0.5476190476190477,11.0,0.2619047619047619,2.0,0.047619047619047616,3.0,0.07142857142857142,1.0,0.023809523809523808,0.0,0.0,575.0
岡　　　　祐　臣,48,1.3541666666666667,38.0,0.7916666666666666,2.0,0.041666666666666664,3.0,0.0625,1.0,0.020833333333333332,2.0,0.041666666666666664,0.0,0.0,60.0
岡　崎　　恭　裕,51,1.6274509803921569,34.0,0.6666666666666666,7.0,0.13725490196078433,1.0,0.0196078431372549,3.0,0.058823529411764705,4.0,0.0784313725490196,0.0,0.0,316.5
岡　本　　　　大,24,2.5416666666666665,7.0,0.2916666666666667,6.0,0.25,6.0,0.25,2.0,0.08333333333333333,2.0,0.08333333333333333,1.0,0.041666666666666664,1045.0
岡　本　　　　猛,53,2.0754716981132075,24.0,0.4528301886792453,13.0,0.24528301886792453,8.0,0.1509433962264151,5.0,0.09433962264150944,2.0,0.03773584905660377,1.0,0.018867924528301886,770.0
岡　本　　慎　治,37,1.8108108108108107,23.0,0.6216216216216216,6.0,0.16216216216216217,1.0,0.02702702702702703,3.0,0.08108108108108109,1.0,0.02702702702702703,2.0,0.05405405405405406,438.0
岡　村　　　　仁,44,1.5681818181818181,35.0,0.7954545454545454,2.0,0.045454545454545456,1.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.022727272727272728,3.0,0.06818181818181818,55.5
岡　村　　将　也,25,2.36,10.0,0.4,6.0,0.24,1.0,0.04,2.0,0.08,4.0,0.16,1.0,0.04,874.0
岡　村　　慶　太,55,1.5454545454545454,40.0,0.7272727272727273,6.0,0.10909090909090909,3.0,0.05454545454545454,2.0,0.03636363636363636,2.0,0.03636363636363636,1.0,0.01818181818181818,171.5
岡　瀬　　正　人,56,1.4642857142857142,37.0,0.6607142857142857,14.0,0.25,4.0,0.07142857142857142,0.0,0.0,1.0,0.017857142857142856,0.0,0.0,330.0
岡　田　　憲　行,74,1.7027027027027026,48.0,0.6486486486486487,12.0,0.16216216216216217,7.0,0.0945945945945946,4.0,0.05405405405405406,1.0,0.013513513513513514,2.0,0.02702702702702703,372.5
岡　谷　　健　吾,44,1.5909090909090908,29.0,0.6590909090909091,9.0,0.20454545454545456,3.0,0.06818181818181818,2.0,0.045454545454545456,0.0,0.0,1.0,0.022727272727272728,338.5
岡　部　　　　哲,39,2.3076923076923075,15.0,0.38461538461538464,12.0,0.3076923076923077,3.0,0.07692307692307693,5.0,0.1282051282051282,2.0,0.05128205128205128,2.0,0.05128205128205128,899.5
岡　部　　　　浩,31,3.032258064516129,5.0,0.16129032258064516,7.0,0.22580645161290322,6.0,0.1935483870967742,6.0,0.1935483870967742,3.0,0.0967741935483871,3.0,0.0967741935483871,1146.0
岡　部　　大　輔,24,1.8333333333333333,13.0,0.5416666666666666,4.0,0.16666666666666666,3.0,0.125,1.0,0.041666666666666664,2.0,0.08333333333333333,0.0,0.0,585.0
岡　部　　大　輝,23,2.8260869565217392,11.0,0.4782608695652174,1.0,0.043478260869565216,2.0,0.08695652173913043,0.0,0.0,2.0,0.08695652173913043,6.0,0.2608695652173913,722.5
岡　部　　貴　司,50,1.6,33.0,0.66,8.0,0.16,3.0,0.06,3.0,0.06,2.0,0.04,0.0,0.0,335.0
岩　井　　　　繁,27,2.6296296296296298,8.0,0.2962962962962963,9.0,0.3333333333333333,3.0,0.1111111111111111,1.0,0.037037037037037035,4.0,0.14814814814814814,2.0,0.07407407407407407,1039.5
岩　崎　　正　哉,55,1.6181818181818182,34.0,0.6181818181818182,14.0,0.2545454545454545,4.0,0.07272727272727272,1.0,0.01818181818181818,1.0,0.01818181818181818,1.0,0.01818181818181818,443.0
岩　崎　　芳　美,43,1.7906976744186047,22.0,0.5116279069767442,11.0,0.2558139534883721,5.0,0.11627906976744186,3.0,0.06976744186046512,0.0,0.0,1.0,0.023255813953488372,656.5
岩　川　　仁　士,26,2.3076923076923075,10.0,0.38461538461538464,9.0,0.34615384615384615,2.0,0.07692307692307693,1.0,0.038461538461538464,2.0,0.07692307692307693,2.0,0.07692307692307693,899.5
岩　永　　節　也,20,2.5,6.0,0.3,5.0,0.25,1.0,0.05,5.0,0.25,1.0,0.05,1.0,0.05,1033.5
岩　永　　雅　人,32,2.0625,16.0,0.5,8.0,0.25,3.0,0.09375,2.0,0.0625,1.0,0.03125,2.0,0.0625,679.5
岩　津　　徹　郎,30,2.533333333333333,13.0,0.43333333333333335,5.0,0.16666666666666666,4.0,0.13333333333333333,2.0,0.06666666666666667,3.0,0.1,3.0,0.1,808.0
岩　瀬　　裕　亮,45,1.2,36.0,0.8,6.0,0.13333333333333333,2.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,49.5
岩　田　　優　一,24,1.875,15.0,0.625,3.0,0.125,0.0,0.0,3.0,0.125,0.0,0.0,2.0,0.08333333333333333,428.5
岩　谷　　　　真,23,2.217391304347826,10.0,0.43478260869565216,5.0,0.21739130434782608,3.0,0.13043478260869565,1.0,0.043478260869565216,0.0,0.0,3.0,0.13043478260869565,802.5
岸　　　　恵　子,34,1.8235294117647058,20.0,0.5882352941176471,8.0,0.23529411764705882,2.0,0.058823529411764705,1.0,0.029411764705882353,2.0,0.058823529411764705,1.0,0.029411764705882353,487.0
岸　本　　　　隆,26,1.6153846153846154,19.0,0.7307692307692307,2.0,0.07692307692307693,2.0,0.07692307692307693,2.0,0.07692307692307693,1.0,0.038461538461538464,0.0,0.0,164.0
岸　蔭　　　　亮,28,1.9642857142857142,11.0,0.39285714285714285,8.0,0.2857142857142857,2.0,0.07142857142857142,4.0,0.14285714285714285,0.0,0.0,1.0,0.03571428571428571,888.5
峰　　　　竜　太,63,1.3650793650793651,53.0,0.8412698412698413,4.0,0.06349206349206349,2.0,0.031746031746031744,2.0,0.031746031746031744,1.0,0.015873015873015872,1.0,0.015873015873015872,13.0
峰　重　　侑　治,24,2.0416666666666665,9.0,0.375,7.0,0.2916666666666667,4.0,0.16666666666666666,2.0,0.08333333333333333,0.0,0.0,1.0,0.041666666666666664,917.5
峰　重　　力　也,23,2.652173913043478,8.0,0.34782608695652173,4.0,0.17391304347826086,5.0,0.21739130434782608,2.0,0.08695652173913043,2.0,0.08695652173913043,2.0,0.08695652173913043,962.5
島　川　　光　男,53,1.4150943396226414,39.0,0.7358490566037735,9.0,0.16981132075471697,3.0,0.05660377358490566,1.0,0.018867924528301886,1.0,0.018867924528301886,0.0,0.0,151.0
島　村　　隆　幸,48,1.2916666666666667,40.0,0.8333333333333334,4.0,0.08333333333333333,2.0,0.041666666666666664,2.0,0.041666666666666664,0.0,0.0,0.0,0.0,22.0
島　田　　なぎさ,27,2.5555555555555554,13.0,0.48148148148148145,3.0,0.1111111111111111,2.0,0.07407407407407407,2.0,0.07407407407407407,0.0,0.0,6.0,0.2222222222222222,714.5
島　田　　一　生,41,1.6341463414634145,31.0,0.7560975609756098,4.0,0.0975609756097561,2.0,0.04878048780487805,1.0,0.024390243902439025,0.0,0.0,3.0,0.07317073170731707,113.0
島　田　　賢　人,46,2.0,28.0,0.6086956521739131,4.0,0.08695652173913043,3.0,0.06521739130434782,4.0,0.08695652173913043,5.0,0.10869565217391304,1.0,0.021739130434782608,452.5
崎　　　　利　仁,25,3.04,6.0,0.24,5.0,0.2,2.0,0.08,8.0,0.32,2.0,0.08,2.0,0.08,1090.5
嶋　田　　貴　支,27,2.037037037037037,17.0,0.6296296296296297,2.0,0.07407407407407407,3.0,0.1111111111111111,1.0,0.037037037037037035,3.0,0.1111111111111111,1.0,0.037037037037037035,418.0
川　上　　　　剛,60,1.55,44.0,0.7333333333333333,7.0,0.11666666666666667,4.0,0.06666666666666667,3.0,0.05,1.0,0.016666666666666666,1.0,0.016666666666666666,157.0
川　上　　昇　平,44,1.75,29.0,0.6590909090909091,5.0,0.11363636363636363,4.0,0.09090909090909091,4.0,0.09090909090909091,2.0,0.045454545454545456,0.0,0.0,338.5
川　上　　清　人,22,2.3636363636363638,6.0,0.2727272727272727,7.0,0.3181818181818182,2.0,0.09090909090909091,4.0,0.18181818181818182,2.0,0.09090909090909091,0.0,0.0,1063.0
川　上　　聡　介,29,2.3448275862068964,13.0,0.4482758620689655,5.0,0.1724137931034483,5.0,0.1724137931034483,2.0,0.06896551724137931,2.0,0.06896551724137931,2.0,0.06896551724137931,780.0
川　俣　　昌　史,22,4.045454545454546,3.0,0.13636363636363635,5.0,0.22727272727272727,1.0,0.045454545454545456,1.0,0.045454545454545456,3.0,0.13636363636363635,9.0,0.4090909090909091,1152.5
川　北　　浩　貴,73,1.5068493150684932,52.0,0.7123287671232876,13.0,0.1780821917808219,3.0,0.0410958904109589,2.0,0.0273972602739726,3.0,0.0410958904109589,0.0,0.0,213.0
川　原　　正　明,31,1.8387096774193548,21.0,0.6774193548387096,2.0,0.06451612903225806,4.0,0.12903225806451613,1.0,0.03225806451612903,2.0,0.06451612903225806,1.0,0.03225806451612903,288.5
川　原　　祐　明,44,1.8863636363636365,26.0,0.5909090909090909,8.0,0.18181818181818182,3.0,0.06818181818181818,3.0,0.06818181818181818,4.0,0.09090909090909091,0.0,0.0,481.5
川　口　　貴　久,23,1.9130434782608696,13.0,0.5652173913043478,5.0,0.21739130434782608,1.0,0.043478260869565216,2.0,0.08695652173913043,2.0,0.08695652173913043,0.0,0.0,537.5
川　合　　理　司,22,2.272727272727273,10.0,0.45454545454545453,5.0,0.22727272727272727,1.0,0.045454545454545456,4.0,0.18181818181818182,1.0,0.045454545454545456,1.0,0.045454545454545456,766.5
川　尻　　泰　輔,44,1.5681818181818181,28.0,0.6363636363636364,9.0,0.20454545454545456,2.0,0.045454545454545456,3.0,0.06818181818181818,1.0,0.022727272727272728,0.0,0.0,398.0
川　島　　圭　司,43,1.5348837209302326,31.0,0.7209302325581395,6.0,0.13953488372093023,3.0,0.06976744186046512,1.0,0.023255813953488372,2.0,0.046511627906976744,0.0,0.0,186.5
川　崎　　公　靖,25,2.48,10.0,0.4,5.0,0.2,4.0,0.16,2.0,0.08,2.0,0.08,2.0,0.08,874.0
川　崎　　智　幸,54,1.5740740740740742,41.0,0.7592592592592593,5.0,0.09259259259259259,2.0,0.037037037037037035,3.0,0.05555555555555555,2.0,0.037037037037037035,1.0,0.018518518518518517,108.0
川　崎　　誠　志,26,2.6538461538461537,9.0,0.34615384615384615,6.0,0.23076923076923078,2.0,0.07692307692307693,5.0,0.19230769230769232,2.0,0.07692307692307693,2.0,0.07692307692307693,967.0
川　村　　正　輝,43,1.8372093023255813,23.0,0.5348837209302325,11.0,0.2558139534883721,2.0,0.046511627906976744,2.0,0.046511627906976744,4.0,0.09302325581395349,0.0,0.0,608.0
川　添　　英　正,29,1.8620689655172413,14.0,0.4827586206896552,9.0,0.3103448275862069,3.0,0.10344827586206896,2.0,0.06896551724137931,1.0,0.034482758620689655,0.0,0.0,710.5
川　田　　正　人,38,2.1315789473684212,19.0,0.5,9.0,0.23684210526315788,2.0,0.05263157894736842,4.0,0.10526315789473684,2.0,0.05263157894736842,2.0,0.05263157894736842,679.5
川　野　　芽　唯,40,1.55,30.0,0.75,3.0,0.075,5.0,0.125,0.0,0.0,1.0,0.025,1.0,0.025,122.5
市　川　　　　猛,24,3.9166666666666665,2.0,0.08333333333333333,5.0,0.20833333333333334,3.0,0.125,4.0,0.16666666666666666,3.0,0.125,7.0,0.2916666666666667,1169.0
市　川　　哲　也,58,1.4137931034482758,45.0,0.7758620689655172,5.0,0.08620689655172414,4.0,0.06896551724137931,1.0,0.017241379310344827,1.0,0.017241379310344827,1.0,0.017241379310344827,76.5
市　川　　美　宏,22,2.8181818181818183,7.0,0.3181818181818182,2.0,0.09090909090909091,5.0,0.22727272727272727,1.0,0.045454545454545456,4.0,0.18181818181818182,2.0,0.09090909090909091,1003.0
市　橋　　卓　士,60,1.3833333333333333,45.0,0.75,9.0,0.15,2.0,0.03333333333333333,2.0,0.03333333333333333,0.0,0.0,1.0,0.016666666666666666,122.5
平　尾　　崇　典,43,1.744186046511628,28.0,0.6511627906976745,9.0,0.20930232558139536,1.0,0.023255813953488372,1.0,0.023255813953488372,2.0,0.046511627906976744,2.0,0.046511627906976744,361.5
平　山　　智　加,31,1.6451612903225807,25.0,0.8064516129032258,2.0,0.06451612903225806,0.0,0.0,1.0,0.03225806451612903,0.0,0.0,3.0,0.0967741935483871,43.0
平　岡　　重　典,30,2.033333333333333,15.0,0.5,6.0,0.2,2.0,0.06666666666666667,7.0,0.23333333333333334,0.0,0.0,0.0,0.0,679.5
平　本　　真　之,53,1.471698113207547,39.0,0.7358490566037735,6.0,0.11320754716981132,3.0,0.05660377358490566,2.0,0.03773584905660377,2.0,0.03773584905660377,0.0,0.0,151.0
平　池　　仁　志,34,3.1176470588235294,7.0,0.20588235294117646,5.0,0.14705882352941177,8.0,0.23529411764705882,8.0,0.23529411764705882,3.0,0.08823529411764706,3.0,0.08823529411764706,1118.0
平　田　　さやか,48,1.9166666666666667,27.0,0.5625,8.0,0.16666666666666666,4.0,0.08333333333333333,4.0,0.08333333333333333,3.0,0.0625,1.0,0.020833333333333332,548.0
平　田　　健之佑,31,2.4516129032258065,14.0,0.45161290322580644,6.0,0.1935483870967742,4.0,0.12903225806451613,1.0,0.03225806451612903,2.0,0.06451612903225806,4.0,0.12903225806451613,772.0
平　田　　忠　則,51,2.0784313725490198,31.0,0.6078431372549019,5.0,0.09803921568627451,4.0,0.0784313725490196,5.0,0.09803921568627451,3.0,0.058823529411764705,3.0,0.058823529411764705,455.0
平　石　　和　男,56,1.7321428571428572,39.0,0.6964285714285714,4.0,0.07142857142857142,5.0,0.08928571428571429,3.0,0.05357142857142857,1.0,0.017857142857142856,3.0,0.05357142857142857,250.5
平　見　　真　彦,30,2.1666666666666665,16.0,0.5333333333333333,4.0,0.13333333333333333,5.0,0.16666666666666666,1.0,0.03333333333333333,2.0,0.06666666666666667,2.0,0.06666666666666667,611.0
平　野　　和　明,42,1.5476190476190477,31.0,0.7380952380952381,6.0,0.14285714285714285,2.0,0.047619047619047616,0.0,0.0,2.0,0.047619047619047616,1.0,0.023809523809523808,143.0
