date,venue,raceNumber,CS_ST_1_1,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-12-12,平和島,8,.18,,,.12,.16,.14,.14,,,,.17,,,.15,.19,,.22,.22,,,,.14,,,.19,.24,,.26,.14,,,,.23,,,,.17,.12,.23,,.04,,,.19,,,.14,.10,,.13,.14,.18,,,.31,,,.02,.25,,.23,,,,,4,,,5,5,2,3,,,,5,,,4,1,,2,3,,,,1,,,4,2,,5,3,,,,1,,,,2,5,6,,3,,,1,,,3,5,,4,1,2,,,2,,,5,6,,6,,,,,4,,,6,5,2,3,,,,5,,,4,1,,2,3,,,,1,,,4,2,,5,3,,,,1,,,,2,5,6,,3,,,1,,,3,6,,4,1,2,,,2,,,6,6,,6,,,,,8,,,2,12,3,10,,,,2,,,7,3,,2,8,,,,2,,,6,1,,3,7,,,,3,,,,3,8,9,,2,,,5,,,12,7,,6,10,4,,,6,,,11,6,,4,,,,,１,,,２,６,２,２,,,,転,,,５,５,,２,６,,,,５,,,６,６,,５,６,,,,５,,,,２,５,３,,１,,,１,,,５,１,,１,１,１,,,４,,,Ｆ,５,,３,,,,,0.16,0.17,0.16,0.16,0.17,0.16, 52, 47, 19, 73, 17, 36, 35.45, 40.00, 29.29, 27.96, 26.44, 34.82, 53.64, 56.19, 48.48, 49.46, 45.98, 54.46, 23, 19, 40, 51, 13, 37, 33.33, 38.38, 24.21, 32.98, 45.92, 49.46, 51.52, 52.53, 43.16, 41.49, 68.37, 62.37,F1,F1,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,50.00, 9.68,22.22,18.75,47.37,57.14,55.65,26.67,13.89,21.62,63.58,37.61,57.89,16.13,22.22,25.00,68.42,57.14,75.00,44.00,31.94,45.95,75.50,59.83,佐　藤　　隆太郎,後　藤　　盛　也,山　田　　和　佐,中　村　　魁　生,山　崎　　　　郡,竹　田　　和　哉,4847,4889,4978,4967,4760,4776, 6.39, 2.81, 3.56, 3.88, 6.53, 6.29, 6.89, 4.60, 3.96, 4.47, 7.26, 5.85
2019-12-12,多摩川,8,.07,,.10,,,,,,,,.17,,,,.16,,,,,,,.24,,,,.22,,,,,,,.11,,,,.20,,,,,,,.39,,,.15,.10,,,,,,,.11,,,.15,,,,,,,,2,,5,,,,,,,,6,,,,5,,,,,,,5,,,,2,,,,,,,3,,,,2,,,,,,,2,,,1,2,,,,,,,4,,,1,,,,,,,,2,,5,,,,,,,,6,,,,5,,,,,,,5,,,,2,,,,,,,3,,,,2,,,,,,,4,,,1,2,,,,,,,4,,,1,,,,,,,,6,,10,,,,,,,,8,,,,3,,,,,,,9,,,,1,,,,,,,8,,,,2,,,,,,,4,,,12,4,,,,,,,1,,,10,,,,,,,,３,,３,,,,,,,,５,,,,５,,,,,,,５,,,,１,,,,,,,４,,,,３,,,,,,,３,,,１,１,,,,,,,３,,,１,,,,,,,,0.15,0.20,0.19,0.19,0.16,0.13,172,139,160,129,185,136, 34.26, 39.09, 34.86, 38.74, 32.11, 23.21, 52.78, 55.45, 48.62, 54.05, 46.79, 40.18, 21, 15, 75, 62, 74, 60, 35.16, 26.92, 31.96, 30.97, 26.79, 23.01, 59.38, 35.58, 48.45, 47.79, 46.43, 40.71,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,19.44,42.86,40.63,39.39,50.00,44.44,44.63,35.59,29.67,30.68,47.58,42.31,41.67,57.14,46.88,63.64,82.61,55.56,62.81,56.78,47.25,50.00,67.74,58.46,有　賀　　達　也,鶴　田　　勇　雄,鈴　木　　峻　佑,後　藤　　隼　之,三　嶌　　誠　司,中　村　　晃　朋,4428,4607,4380,4676,3541,4739, 4.39, 5.61, 5.53, 5.79, 6.98, 6.33, 6.21, 5.61, 4.90, 5.22, 6.87, 6.25
2019-12-12,　津　,8,.13,,.10,.10,,,,,,,.18,,,.12,,,,,,,,.19,,,,.13,,,,,,,.18,,,.12,.11,,,,,,,.30,,,,.35,,,,,,,.15,,,.15,,,,,,,,4,,3,3,,,,,,,5,,,4,,,,,,,,6,,,,2,,,,,,,1,,,3,5,,,,,,,6,,,,6,,,,,,,2,,,1,,,,,,,,6,,4,3,,,,,,,6,,,4,,,,,,,,6,,,,2,,,,,,,1,,,3,5,,,,,,,6,,,,4,,,,,,,2,,,1,,,,,,,,1,,5,1,,,,,,,4,,,10,,,,,,,,8,,,,2,,,,,,,7,,,12,4,,,,,,,2,,,,3,,,,,,,6,,,11,,,,,,,,２,,４,４,,,,,,,４,,,２,,,,,,,,６,,,,３,,,,,,,２,,,２,５,,,,,,,６,,,,６,,,,,,,２,,,１,,,,,,,,0.13,0.14,0.20,0.17,   -,0.18, 36, 12, 41, 74, 28, 26, 48.72, 30.19, 31.82, 30.91, 34.88, 45.24, 58.97, 39.62, 38.64, 49.09, 55.81, 66.67, 53, 24, 45, 69, 12, 20, 33.78, 39.71, 25.00, 40.32, 10.42, 25.71, 52.70, 58.82, 46.67, 53.23, 14.58, 37.14,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,81.82, 0.00,37.04, 0.00,52.85,26.67,47.69,28.24,38.98, 0.00,35.20, 0.00,90.91, 0.00,66.67, 0.00,67.48,34.29,65.38,38.82,65.25, 0.00,57.60,宮　嵜　　隆太郎,松　村　　　　敏,崎　　　　利　仁,川　村　　正　輝,山　川　　波　乙,淺　香　　文　武,3825,4236,3973,3921,5078,3712, 2.60, 8.18, 0.00, 6.07, 1.22, 6.63, 4.20, 6.71, 4.56, 5.93, 1.29, 5.68
2019-12-12,尼　崎,8,.14,,.14,,,,,,,,.19,,,,.11,,,,,,,.21,,,.15,,,,,,,,.20,,,.11,,,,,,,,.15,,,,.21,,,,,,,.19,,,,.25,,,,,,,6,,3,,,,,,,,3,,,,5,,,,,,,2,,,5,,,,,,,,5,,,3,,,,,,,,2,,,,2,,,,,,,2,,,,5,,,,,,,6,,3,,,,,,,,3,,,,5,,,,,,,2,,,5,,,,,,,,5,,,3,,,,,,,,2,,,,1,,,,,,,2,,,,5,,,,,,,3,,10,,,,,,,,5,,,,1,,,,,,,5,,,12,,,,,,,,7,,,11,,,,,,,,2,,,,4,,,,,,,7,,,,2,,,,,,,６,,５,,,,,,,,５,,,,２,,,,,,,２,,,６,,,,,,,,５,,,４,,,,,,,,６,,,,２,,,,,,,４,,,,３,,,,,,,0.16,0.18,0.16,0.17,0.20,0.19, 26, 64, 28, 50, 12, 38, 31.58, 35.11, 33.33, 29.55, 35.82, 28.99, 48.12, 51.91, 50.37, 50.00, 56.72, 46.38, 46, 23, 50, 12, 14, 31, 31.43, 34.75, 38.41, 27.91, 25.00, 35.97, 47.86, 58.87, 52.90, 41.86, 42.86, 47.48,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,39.13,28.57,40.00,32.43,23.81,16.67,44.83,25.58,38.10,30.53,17.54,26.03,47.83,38.10,57.14,64.86,42.86,33.33,62.93,37.21,55.24,57.89,36.84,42.47,浅　見　　昌　克,遠　藤　　晃　司,木　村　　光　宏,藤　本　　佳　史,小　林　　　　享,田　山　　和　広,3629,3336,3568,3350,3673,3537, 5.48, 5.05, 5.54, 5.49, 4.64, 4.17, 6.29, 4.52, 5.54, 5.42, 4.14, 4.63
2019-12-12,鳴　門,8,.22,,.21,.18,,.24,,,,,.10,,,,.12,.16,,,,,,.21,,,,.15,.16,.21,,,,,.11,,,,.17,.08,,,,,,.18,,,,.16,.12,.17,,,,,.17,,,.23,.16,,.11,,,,,2,,3,4,,5,,,,,1,,,,4,6,,,,,,6,,,,4,1,2,,,,,1,,,,5,3,,,,,,4,,,,3,2,1,,,,,4,,,1,5,,3,,,,,2,,3,4,,5,,,,,1,,,,4,6,,,,,,6,,,,4,1,2,,,,,1,,,,5,3,,,,,,4,,,,3,2,1,,,,,4,,,1,5,,3,,,,,3,,8,5,,4,,,,,8,,,,2,7,,,,,,3,,,,4,10,1,,,,,11,,,,5,12,,,,,,2,,,,4,12,2,,,,,1,,,9,1,,3,,,,,３,,３,４,,５,,,,,１,,,,３,５,,,,,,５,,,,３,３,４,,,,,１,,,,３,５,,,,,,５,,,,２,６,５,,,,,３,,,５,４,,５,,,,,0.18,0.16,0.17,0.16,0.19,0.20, 38, 70, 36, 62, 29, 20, 30.00, 45.11, 39.10, 29.92, 36.72, 34.59, 49.23, 63.91, 56.39, 51.97, 52.34, 47.37, 63, 79, 26, 22, 73, 59, 31.47, 36.88, 30.60, 35.66, 32.14, 34.53, 49.65, 51.06, 46.27, 49.65, 50.71, 51.08,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33,29.63, 0.00,58.82,47.73,18.31,17.95,28.17,24.44,47.90,38.24,15.85,54.55,51.85, 0.00,76.47,68.18,36.62,47.44,50.70,41.11,62.18,64.71,39.02,米　田　　隆　弘,荒　田　　泰　明,松　浦　　　　勝,高　橋　　正　男,柘　植　　政　浩,西　岡　　育　未,3643,4091,3867,4133,4120,4878, 5.03, 5.15, 0.00, 7.12, 6.36, 3.99, 4.82, 4.73, 4.44, 6.18, 6.03, 4.20
2019-12-12,丸　亀,8,.17,,.14,,,,,,,,.22,,,.16,,,,,,,,.19,,,.12,,,,,,,,.14,,,.06,,,,,,,,.29,,,,.14,,,,,,,.16,,,,.19,,,,,,,3,,5,,,,,,,,5,,,3,,,,,,,,2,,,4,,,,,,,,1,,,3,,,,,,,,1,,,,5,,,,,,,5,,,,3,,,,,,,3,,5,,,,,,,,6,,,3,,,,,,,,2,,,4,,,,,,,,1,,,3,,,,,,,,1,,,,4,,,,,,,2,,,,3,,,,,,,5,,12,,,,,,,,3,,,12,,,,,,,,2,,,7,,,,,,,,1,,,11,,,,,,,,3,,,,1,,,,,,,4,,,,4,,,,,,,１,,６,,,,,,,,３,,,４,,,,,,,,３,,,２,,,,,,,,１,,,３,,,,,,,,２,,,,６,,,,,,,６,,,,６,,,,,,,0.14,0.16,0.16,0.16,0.18,0.15,  5,  2, 36, 46, 58, 41, 39.74, 35.62, 38.96, 31.25, 26.32, 31.25, 65.38, 50.68, 50.65, 43.75, 48.68, 50.00,  2, 30, 33, 61, 52, 20, 15.79, 60.00, 22.22, 40.00, 20.00, 27.27, 26.32, 60.00, 33.33, 40.00, 50.00, 36.36,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,77.78,60.00,20.00,54.95,27.27, 0.00,53.93,53.23,33.73,54.87,30.16, 6.35,77.78,74.29,40.00,74.77,54.55, 8.57,71.91,73.39,50.60,71.68,49.21,14.29,松　下　　一　也,佐々木　　和　伸,間　野　　兼　礼,中　田　　元　泰,古　澤　　信　二,坂　本　　雅　佳,4207,3841,4731,4437,3670,5001, 7.44, 7.14, 4.70, 6.97, 5.00, 1.83, 6.70, 6.81, 5.23, 6.73, 4.97, 2.54
2019-12-12,宮　島,8,.31,,.14,.32,,.28,,,,,.05,,,.11,.13,,.23,,,,,.24,,,.26,.26,,,,,,,.17,,,,.32,.12,,,,,,.32,,,,.26,.24,,,,,,.23,,,.29,.25,,.25,,,,,3,,2,6,,4,,,,,1,,,4,3,,2,,,,,2,,,4,5,,,,,,,6,,,,5,1,,,,,,6,,,,3,2,,,,,,1,,,5,3,,3,,,,,3,,2,6,,4,,,,,1,,,4,3,,5,,,,,2,,,4,6,,,,,,,6,,,,5,1,,,,,,6,,,,3,2,,,,,,1,,,5,3,,4,,,,,2,,9,4,,4,,,,,5,,,10,6,,1,,,,,8,,,12,10,,,,,,,5,,,,5,11,,,,,,9,,,,3,12,,,,,,4,,,8,1,,3,,,,,５,,４,６,,５,,,,,１,,,１,２,,４,,,,,３,,,３,１,,,,,,,５,,,,６,１,,,,,,５,,,,４,４,,,,,,３,,,６,４,,５,,,,,0.20,0.15,0.17,0.18,0.20,0.20, 47, 13, 16, 11, 66, 35, 35.14, 34.48, 42.11, 23.81, 36.59, 34.21, 45.95, 55.17, 57.89, 57.14, 53.66, 50.00, 39, 29, 18, 49, 54, 52, 11.11, 46.67, 46.67, 34.62, 18.92, 37.50, 11.11, 60.00, 56.67, 46.15, 37.84, 57.50,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,42.50,85.71,51.85,33.33,44.53,10.34,25.64,54.05,53.39,38.61,37.27,19.12,60.00,00.00,62.96,58.33,61.72,27.59,41.03,64.86,64.41,52.48,51.82,29.41,土　屋　　太　朗,田　頭　　　　実,吉　川　　昭　男,富　山　　弘　幸,池　本　　輝　明,本　吉　　正　樹,3441,3257,3582,2878,3282,3313, 5.80, 9.00, 6.93, 5.54, 6.02, 3.41, 4.67, 6.59, 6.53, 5.48, 5.52, 3.78
2019-12-12,下　関,8,.29,,,.18,.15,.17,,.28,,,.19,,,.10,.09,,.24,.12,,,,.20,,,.25,.19,,.21,.15,,,,.20,,,,.17,.15,.11,.11,,,,.33,,,.22,.14,,.21,.13,.15,,,.31,,,.16,.15,,.10,.14,,,,6,,,2,3,4,,5,,,5,,,3,2,,4,6,,,,3,,,5,1,,6,2,,,,6,,,,1,4,2,5,,,,4,,,1,6,,4,1,3,,,5,,,3,5,,1,2,,,,6,,,2,3,4,,5,,,5,,,3,2,,3,6,,,,3,,,5,1,,6,2,,,,6,,,,1,4,2,5,,,,4,,,1,6,,4,1,3,,,4,,,3,5,,1,2,,,,1,,,4,11,3,,3,,,1,,,6,7,,1,5,,,,5,,,11,3,,2,7,,,,8,,,,1,10,6,12,,,,8,,,12,6,,7,11,4,,,4,,,10,8,,9,12,,,,３,,,２,３,２,,２,,,５,,,６,５,,３,６,,,,２,,,４,４,,５,３,,,,１,,,,１,４,４,３,,,,６,,,１,４,,２,１,４,,,４,,,２,４,,１,５,,,,0.17,0.16,0.17,0.19,0.16,0.16, 31, 43, 23, 58, 40, 22, 31.79, 32.67, 26.85, 38.36, 33.79, 28.77, 46.36, 50.00, 40.94, 54.11, 48.97, 46.58, 43, 59, 26, 24, 12, 54, 33.78, 29.73, 31.85, 27.70, 28.28, 32.00, 48.65, 47.97, 54.14, 46.62, 46.90, 48.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,45.45,37.50,21.28,17.65,00.00, 0.00,36.04,30.93,35.87,27.36,57.27,37.61,45.45,62.50,46.81,29.41,00.00, 0.00,54.95,48.45,61.96,50.00,73.64,61.47,森　　　　貴　洋,鈴　谷　　一　平,冨　成　　謙　児,平　見　　真　彦,齊　藤　　　　仁,宇佐見　　　　淳,3904,4877,3998,4509,3978,4118, 4.91, 5.75, 4.47, 4.35, 9.86, 3.00, 5.66, 5.14, 5.77, 5.17, 7.18, 5.94
2019-12-12,唐　津,8,.18,,,.18,,,,,,,.24,,,,.11,,,,,,,.19,,,,.20,,,,,,,.01,,,,,,,,,,,.09,,,.11,,,,,,,,.21,,,,.16,,,,,,,5,,,3,,,,,,,6,,,,4,,,,,,,6,,,,2,,,,,,,5,,,,,,,,,,,4,,,1,,,,,,,,3,,,,4,,,,,,,5,,,3,,,,,,,6,,,,4,,,,,,,6,,,,2,,,,,,,5,,,,,,,,,,,4,,,1,,,,,,,,3,,,,4,,,,,,,8,,,4,,,,,,,11,,,,2,,,,,,,1,,,,1,,,,,,,10,,,,,,,,,,,1,,,10,,,,,,,,8,,,,3,,,,,,,５,,,５,,,,,,,５,,,,４,,,,,,,６,,,,６,,,,,,,１,,,,,,,,,,,５,,,６,,,,,,,,６,,,,４,,,,,,,0.26,0.20,   -,0.14,0.19,0.16, 48, 78, 85, 54, 36, 37, 36.60, 35.03, 34.18, 33.54, 31.01, 30.41, 50.33, 54.14, 50.00, 56.52, 42.41, 52.03, 36, 53, 17, 56, 48, 31, 28.38, 32.50, 36.23, 35.71, 33.75, 35.94, 40.54, 46.25, 57.97, 51.43, 46.25, 48.44,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.59,40.00,23.53,45.16, 7.41, 0.00,16.49,29.70,20.00,39.25,21.11,21.88,40.82,60.00,41.18,70.97,18.52, 0.00,27.84,50.50,32.00,51.40,38.89,37.50,入　船　　幸　子,茶　谷　　　　桜,仁　科　　さやか,宇　野　　弥　生,田　村　　美　和,中　北　　　　涼,3483,3994,4408,4183,3207,4924, 4.50, 5.95, 4.00, 6.48, 3.04, 1.62, 3.43, 4.97, 3.56, 5.54, 4.20, 4.06
2019-12-12,大　村,8,.16,,,.21,.03,.11,.10,.11,.16,.18,.13,.18,.29,,.01,.16,.03,,.28,.22,.21,.12,.19,.21,,.24,.21,.13,,.09,.14,.19,.09,.22,,.11,.20,,.07,.11,.11,,.15,.31,.33,.17,,.31,.16,.08,,.03,.12,.23,.15,.08,.24,,.18,.08,.06,,.14,.08,.04,3,,,5,1,6,4,2,4,6,2,3,5,,6,5,1,,3,4,5,3,2,5,,5,4,1,,6,2,5,1,2,,4,6,,2,3,5,,6,2,6,2,,6,6,4,,1,3,3,2,4,3,,6,3,1,,5,4,1,3,,,5,1,6,4,2,4,3,2,3,5,,6,5,1,,3,4,5,3,2,5,,5,4,1,,6,2,5,1,2,,4,6,,2,3,5,,6,2,6,2,,5,6,4,,1,3,3,2,4,3,,6,3,1,,5,4,1,12,,,7,11,6,12,4,12,9,2,8,2,,1,8,3,,2,7,5,6,7,4,,2,7,5,,4,8,4,1,12,,6,7,,2,8,9,,3,8,7,5,,4,11,3,,1,7,3,10,6,3,,5,11,7,,5,10,2,２,,,３,１,４,３,３,３,４,５,５,４,,５,６,１,,４,６,４,５,４,５,,５,６,１,,５,３,４,１,５,,６,２,,４,３,５,,５,３,５,３,,４,３,６,,１,４,６,２,６,５,,６,５,２,,３,４,１,0.15,0.17,0.13,0.15,0.14,0.13, 19, 43, 57, 74, 20, 29, 30.48, 38.78, 39.39, 32.35, 31.52, 42.86, 47.62, 60.20, 58.59, 56.86, 48.91, 58.16, 65, 40, 33, 37, 45, 32, 37.06, 37.43, 32.98, 29.59, 32.78, 32.00, 52.35, 55.08, 52.13, 39.64, 53.89, 47.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,41.46,50.00,60.00,31.58,39.39,40.00,59.48,34.68,57.02,57.98,54.24,41.60,56.10,73.91,70.00,47.37,54.55,60.00,75.00,55.65,71.07,72.27,72.88,56.00,田　村　　隆　信,中　越　　博　紀,佐々木　　康　幸,永　井　　　　源,仲　谷　　颯　仁,石　渡　　鉄　兵,4028,4260,3909,4067,4848,3716, 6.39, 6.80, 7.15, 4.95, 6.48, 6.71, 8.18, 5.96, 7.02, 7.04, 7.17, 6.58
