date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-05-10,　津　,5,,,,,,,,.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.13,0.15,0.16,0.15,0.14, 63, 37, 70, 30, 53, 26, 34.19, 41.18, 32.68, 36.57, 38.13, 35.62, 50.32, 58.82, 47.71, 55.97, 55.40, 49.32, 39, 12, 28, 73, 49, 62, 34.90, 30.08, 32.09, 36.23, 30.08, 41.26, 51.68, 52.63, 41.04, 58.70, 47.37, 60.84,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,72.73,52.63,72.73, 0.00,53.33,48.68,59.09,45.05,68.75,48.28,49.26,40.91,90.91,78.95,81.82, 0.00,64.44,62.50,77.27,65.77,84.82,70.69,67.65,62.73,中　澤　　和　志,中　辻　　崇　人,辻　　　　栄　蔵,田　村　　隆　信,谷　野　　錬　志,春　園　　功　太,3952,3876,3719,4028,4342,4796, 8.45, 7.11, 8.00, 0.00, 6.84, 6.49, 7.22, 6.44, 7.92, 7.27, 6.66, 6.13
2019-05-10,びわこ,5,.06,.13,.15,.21,.05,.14,,.22,,.07,.18,.23,,,.21,.18,.21,,.22,,.10,.12,,.41,.03,.09,,,.19,.20,.17,,.19,.12,,.11,,.31,.30,.15,,,3,5,2,1,4,5,,5,,1,3,4,,,4,1,6,,2,,5,5,,3,2,1,,,4,1,3,,3,6,,5,,1,4,2,,,3,5,2,1,4,6,,5,,1,3,4,,,4,1,6,,2,,5,5,,3,2,1,,,4,1,2,,3,6,,5,,1,4,2,,,6,12,2,11,3,7,,9,,6,12,8,,,1,8,5,,6,,1,6,,1,6,3,,,2,9,4,,4,12,,1,,3,7,8,,,１,４,１,２,１,２,,５,,５,１,４,,,５,３,５,,５,,５,４,,５,４,４,,,２,３,４,,５,５,,６,,３,６,２,,,0.15,0.19,0.18,0.19,0.18,0.18, 41, 69, 23, 32, 37, 18, 31.71, 33.80, 41.79, 36.23, 34.91, 35.44, 46.34, 51.64, 56.22, 55.07, 53.30, 50.49, 65, 56, 32, 58, 31, 59, 35.44, 32.43, 42.51, 36.93, 43.15, 34.82, 54.43, 52.70, 56.28, 53.53, 57.26, 50.89,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,46.67,38.60,38.10, 3.45,25.00,12.50,48.18,33.07,17.39,13.40,22.22,20.45,65.00,57.89,66.67,10.34,50.00,43.75,70.91,54.33,34.78,22.68,34.92,45.45,丸　野　　一　樹,柘　植　　政　浩,安　田　　吉　宏,桐　村　　翔　太,木　村　　亮　太,坪　内　　　　実,4686,4120,4461,4920,4648,3370, 6.47, 5.54, 6.14, 2.41, 4.75, 4.31, 6.75, 5.46, 4.04, 3.23, 4.52, 4.55
2019-05-10,宮　島,5,.17,.21,.30,.21,.25,,,.10,,.37,.37,.04,.21,,.17,.17,.37,.17,.10,,,.17,.31,.46,,.25,.14,,.13,,.25,.35,.23,.16,.23,.18,,.22,.12,.16,,,2,5,3,1,6,,,4,,5,1,4,3,,2,6,5,1,5,,,2,5,6,,3,1,,2,,4,1,3,6,3,5,,1,3,2,,,2,5,3,1,6,,,6,,5,1,4,3,,2,6,4,1,5,,,2,5,6,,3,1,,2,,5,1,3,6,3,5,,1,3,2,,,7,12,6,12,10,,,4,,1,6,5,9,,6,11,3,10,12,,,2,7,1,,2,8,,5,,2,7,1,7,1,5,,2,10,8,,,２,５,１,１,５,,,５,,５,５,３,４,,３,３,３,１,２,,,６,４,６,,１,３,,５,,１,３,１,５,５,２,,２,２,１,,,0.18,0.21,0.13,0.24,0.20,0.16, 58, 43, 27, 20, 70, 63, 26.92, 38.51, 28.97, 23.44, 36.88, 43.51, 46.92, 56.76, 49.66, 41.41, 63.13, 58.78, 26, 22, 42, 58, 11, 57, 31.82, 25.95, 25.86, 35.06, 31.76, 25.00, 49.35, 42.75, 50.00, 52.60, 52.03, 42.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,18.18,28.00, 0.00, 0.00,41.38,43.14,39.44,24.00,35.35,17.28,19.79,42.99,54.55,40.00, 0.00, 0.00,58.62,58.82,54.93,38.67,53.54,30.86,36.46,60.75,樋　口　　　　亮,池　田　　雷　太,四　宮　　与　寛,大　熊　　辰　弥,篠　原　　俊　夫,畑　　　　和　宏,3777,3340,4839,3855,3187,3757, 4.36, 4.96, 0.00, 0.00, 5.72, 6.09, 5.80, 4.44, 5.47, 3.93, 4.18, 6.12
2019-05-10,徳　山,5,.14,.24,.09,,.11,.18,,.18,.07,.11,.15,.12,,,.12,.06,.11,.24,.13,.19,,.31,.09,.21,,.22,.09,,.17,,.01,.06,.11,,.18,.21,,.33,.11,.23,,,2,6,5,,3,4,,1,2,3,4,1,,,6,3,2,5,4,1,,3,1,5,,4,2,,2,,4,3,1,,6,3,,5,1,2,,,2,6,5,,3,4,,1,5,3,4,1,,,6,3,2,5,4,1,,3,1,5,,4,2,,2,,4,3,1,,6,3,,5,1,2,,,1,9,1,,3,7,,4,11,5,12,12,,,3,9,2,7,3,11,,5,9,4,,1,8,,6,,1,6,8,,1,4,,2,6,5,,,５,６,４,,４,５,,１,２,３,２,１,,,３,２,４,４,５,１,,３,１,３,,２,４,,６,,２,５,２,,６,３,,５,１,１,,,0.21,0.15,0.18,0.20,0.15,0.20, 24, 15, 40, 49, 56, 44, 35.56, 35.64, 29.63, 31.37, 27.66, 36.54, 52.22, 56.44, 46.30, 53.92, 48.94, 50.96, 29, 25, 52, 23, 51, 42,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,11.11,47.83,45.45,37.84,10.53,35.71,22.68,51.41,40.00,33.66,13.13,25.77,19.44,65.22,63.64,59.46,15.79,53.57,38.14,64.79,54.00,50.50,24.24,44.33,野　田　　祥　子,石　橋　　道　友,上　田　　隆　章,浮　田　　圭　浩,中　北　　　　涼,西　原　　明　生,4088,4096,3401,4202,4924,4034, 2.86, 6.43, 6.27, 5.68, 2.63, 5.25, 4.14, 6.79, 5.79, 5.22, 3.74, 4.42
2019-05-10,下　関,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,６,,,,,,,,,,,,,,0.19,0.19,0.19,0.14,0.18,0.20, 60, 15, 36, 53, 24, 33, 65.52, 50.00, 17.86, 55.56, 36.36, 22.58, 86.21, 64.29, 32.14, 74.07, 51.52, 51.61, 63, 22, 58, 54, 19, 55, 67.86, 51.52, 12.00, 20.83, 25.00, 30.30, 71.43, 72.73, 32.00, 29.17, 36.11, 42.42,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,47.37,25.00,11.11,75.00, 0.00,17.14,45.24,24.55,10.71,48.86,11.29,15.28,94.74,50.00,33.33,80.00, 0.00,25.71,70.63,46.36,32.14,69.32,30.65,25.00,繁野谷　　圭　介,塩　田　　雄　一,吉　村　　茂　樹,岡　村　　慶　太,片　山　　雅　雄,岡　本　　翔太郎,3915,3578,4107,4545,4662,5000, 7.37, 4.94, 3.56, 7.40, 0.00, 3.49, 6.42, 4.84, 3.80, 6.74, 3.74, 3.14
2019-05-10,若　松,5,.13,.19,.21,,,,,.09,.24,.26,.19,,,,.09,.13,.36,,,,,.16,,.19,.08,,,,.25,,.28,.14,.14,,,.26,.23,.18,,,,,3,5,4,,,,,3,5,4,1,,,,6,2,1,,,,,6,,2,3,,,,3,,1,4,6,,,1,5,2,,,,,3,6,4,,,,,3,5,4,1,,,,6,2,1,,,,,6,,2,3,,,,3,,1,4,6,,,1,5,2,,,,,3,10,3,,,,,7,12,4,11,,,,2,11,1,,,,,6,,4,9,,,,2,,3,12,1,,,2,8,2,,,,,１,３,３,,,,,２,２,４,１,,,,４,４,５,,,,,２,,１,２,,,,５,,４,４,６,,,１,４,２,,,,,0.16,0.16,0.19,0.12,0.17,0.20, 75, 48, 55, 70, 68, 40, 29.51, 38.25, 37.50, 33.53, 24.65, 40.00, 49.73, 53.55, 52.72, 43.93, 42.96, 58.29, 42, 57, 45,  2, 58, 21, 42.42, 24.66, 30.85, 22.22, 41.67, 32.32, 59.60, 43.84, 44.68, 38.89, 61.46, 58.59,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,11.11,58.33,50.00,16.67,29.41, 0.00,33.68,56.92,25.71,43.52,23.53,17.58,11.11,79.17,55.56,33.33,41.18, 0.00,53.68,74.62,49.52,52.78,41.18,34.07,沖　島　　広　和,赤　坂　　俊　輔,柳　瀬　　興　志,馬　場　　　　剛,真　子　　奈津実,板　倉　　敦　史,3986,4174,3661,4769,4525,4615, 3.89, 7.42, 5.83, 3.67, 4.68, 0.00, 5.41, 7.12, 5.08, 5.76, 4.35, 4.09
2019-05-10,唐　津,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,２,,,,,,,0.18,0.15,0.18,0.16,0.16,0.17, 48, 32, 42, 74, 65, 79, 44.12, 27.27, 32.35, 38.71, 31.25, 31.03, 61.76, 42.42, 50.00, 54.84, 40.63, 48.28, 51, 40, 52, 53, 50, 32, 39.43, 27.95, 44.16, 33.71, 39.76, 26.67, 60.00, 46.58, 62.99, 53.14, 57.83, 41.82,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,11.76, 0.00,27.27,40.00, 6.25,21.05,16.16,32.84,46.55,45.90,11.24,20.88,35.29, 0.00,63.64,50.00,25.00,52.63,38.38,56.72,62.07,63.93,26.97,35.16,増　田　　　　進,渡　邉　　　　翼,山　崎　　裕　司,長　野　　壮志郎,白　井　　弘　文,金　子　　猛　志,3569,4817,4163,4155,3723,3482, 4.41, 0.00, 5.86, 5.20, 3.31, 4.89, 4.35, 5.52, 6.31, 6.26, 3.78, 4.26
2019-05-10,大　村,5,.17,.11,.21,.22,.15,.08,,.16,,.14,,.29,.29,,.29,.05,.01,,.20,.15,,.22,,.41,,.19,.32,.20,.27,,.07,.14,.17,.13,,.29,,.12,,.06,.08,,1,3,5,5,2,4,,6,,1,,6,5,,2,4,1,,2,5,,6,,2,,4,3,3,1,,4,6,2,3,,6,,6,,5,2,,1,3,6,5,2,4,,6,,1,,4,5,,2,4,1,,3,5,,5,,2,,4,3,2,1,,4,6,2,3,,4,,6,,5,2,,5,9,2,10,2,8,,8,,4,,4,8,,4,11,5,,9,12,,2,,2,,1,5,1,10,,5,12,4,12,,4,,4,,1,7,,１,２,６,６,１,６,,５,,１,,６,４,,４,４,１,,６,６,,５,,３,,６,６,６,３,,２,２,１,３,,５,,６,,３,６,,0.14,0.20,0.16,0.22,0.16,0.14, 37, 68, 36, 32, 62, 26, 30.81, 25.00, 32.85, 28.86, 38.61, 32.26, 47.47, 44.59, 47.34, 43.62, 54.95, 47.31, 74, 33, 36, 24, 71, 64, 40.43, 30.19, 39.66, 31.91, 24.44, 17.50, 55.32, 49.06, 60.34, 48.94, 42.22, 27.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.37,21.74, 0.00, 3.23,40.00, 0.00,23.42,24.00,31.07, 2.50,36.59, 6.25,45.24,39.13,11.11,19.35,60.00, 0.00,31.53,31.00,40.78,10.00,53.66,13.75,江　頭　　賢　太,川　崎　　誠　志,吉　原　　聖　人,山　田　　貴　愛,武　重　　雄　介,福　田　　慶　尚,4855,4251,3516,4755,4263,4955, 4.90, 4.43, 2.78, 2.71, 5.67, 1.26, 4.07, 4.13, 4.76, 2.15, 5.67, 2.53
2019-05-10,桐　生,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.21,0.14,0.20,0.21,0.15, 17, 23, 34, 54, 11, 16, 30.63, 30.77, 37.17, 36.70, 50.00, 41.96, 48.65, 45.19, 51.33, 53.21, 71.82, 62.50, 30, 55, 41, 25, 53, 64, 36.56, 17.86, 25.37, 35.56, 30.30, 27.27, 60.22, 35.71, 41.79, 58.89, 54.55, 43.64,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.41,20.00, 0.00, 0.00, 0.00,20.39,46.36,22.22, 3.85, 7.41,13.95,29.33,41.18,46.00, 0.00, 0.00,33.33,36.89,63.64,41.98,19.23,25.93,32.56,44.00,長　嶋　　万　記,久保田　　美　紀,定　野　　久　恵,渋　田　　治　代,加　藤　　奈　月,蜂　須　　瑞　生,4190,3182,3298,3486,4400,4819, 5.82, 4.50, 0.00, 0.00, 3.67, 4.29, 6.76, 4.21, 3.08, 3.57, 3.88, 4.84
2019-05-10,戸　田,6,.24,,.23,,,,,.19,.18,,,,,,.09,,,,,,,.11,,.08,,,,,.10,.21,,,,,,.26,.15,,,,,,2,,3,,,,,5,6,,,,,,1,,,,,,,5,,6,,,,,1,2,,,,,,5,3,,,,,,2,,3,,,,,6,5,,,,,,1,,,,,,,5,,6,,,,,1,2,,,,,,5,3,,,,,,2,,1,,,,,6,11,,,,,,5,,,,,,,9,,2,,,,,7,12,,,,,,2,8,,,,,,５,,３,,,,,２,４,,,,,,１,,,,,,,４,,６,,,,,１,２,,,,,,３,１,,,,,,0.19,0.16,0.17,0.17,0.16,0.20, 17, 14, 13, 33, 55, 25, 43.59, 36.00, 34.05, 28.98, 33.71, 29.45, 58.12, 52.57, 45.95, 51.70, 49.14, 44.17, 53, 25, 44, 11, 64, 34, 36.89, 37.50, 30.45, 48.26, 29.41, 32.54, 53.88, 57.29, 48.64, 62.79, 46.52, 52.15,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,59.09,44.44, 0.00,43.33,35.71,18.60,48.84,19.05, 1.41,47.33,33.70, 9.09,63.64,44.44,25.00,76.67,35.71,33.72,67.44,34.52, 9.86,64.12,61.96,田　中　　浩　之,桐　本　　康　臣,廣　中　　良　一,中　村　　かなえ,松　本　　勝　也,高　橋　　直　哉,3709,4043,3875,4998,3529,4245, 2.27, 7.05, 5.56, 3.13, 6.83, 4.64, 4.13, 6.43, 3.96, 2.31, 6.51, 5.38
2019-05-10,浜名湖,6,.10,.14,,,,,,.21,,.18,,,,,.19,,.09,,,,,.37,.23,,,,,,.43,.16,,,,,,.39,.18,,,,,,2,4,,,,,,6,,3,,,,,1,,5,,,,,6,3,,,,,,6,3,,,,,,2,4,,,,,,2,4,,,,,,6,,3,,,,,1,,5,,,,,6,2,,,,,,6,3,,,,,,2,4,,,,,,1,6,,,,,,8,,1,,,,,7,,2,,,,,2,8,,,,,,5,9,,,,,,5,12,,,,,,１,３,,,,,,４,,２,,,,,５,,６,,,,,４,１,,,,,,５,１,,,,,,１,４,,,,,,0.16,0.16,0.17,0.22,0.17,0.19, 13, 20, 46, 69, 56, 45, 36.81, 20.33, 33.85, 37.76, 23.26, 31.20, 52.08, 34.15, 53.08, 48.95, 40.31, 46.40,  3, 58, 27, 49, 35, 59, 40.91, 23.53, 36.00, 20.00, 42.11, 59.26, 63.64, 52.94, 56.00, 50.00, 63.16, 62.96,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,55.00,25.00,25.00,16.67,83.33,42.31,38.39,37.38,26.67,12.50,42.02,49.02,75.00,25.00,33.33,40.00,83.33,73.08,50.00,60.75,43.33,35.71,60.50,67.65,宮　本　　裕　之,岩　永　　雅　人,平　池　　仁　志,小　林　　　　晋,星　野　　太　郎,荻　野　　裕　介,3346,4630,3553,4026,3842,4085, 6.70, 4.13, 4.25, 4.07, 8.92, 6.35, 5.32, 5.75, 4.68, 3.93, 6.05, 6.53
2019-05-10,常　滑,6,,,,,,,,,,,,,,,.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,６,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.13,0.19,0.14,0.19, 26, 40, 52, 42, 37, 14, 36.71, 30.37, 33.17, 36.81, 24.42, 26.85, 53.14, 43.98, 50.00, 48.90, 43.60, 41.61, 34, 21, 54, 41,  3, 33, 17.86, 38.89, 35.19, 24.68, 25.26, 37.50, 38.10, 52.22, 49.07, 40.26, 42.11, 53.13,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L1,L0,50.00,23.33,23.08,39.13,21.43,46.88,44.00,21.88,14.55,38.46, 7.94,50.71,75.00,56.67,38.46,52.17,28.57,71.88,61.00,45.31,27.27,56.73,15.87,72.14,中　村　　辰　也,小　澤　　和　也,鈴　谷　　一　平,高　田　　　　明,二　宮　　博　貴,秋　山　　直　之,4523,4110,4877,4624,4921,3996, 8.00, 5.00, 4.38, 5.61, 3.07, 6.97, 6.04, 4.64, 3.45, 5.69, 2.73, 6.99
2019-05-10,びわこ,6,.24,,.10,.31,.11,.11,,.39,,.08,.16,.05,.14,.10,.17,.06,.15,.29,.10,.13,,.17,.12,.01,,.07,.26,,.26,,.42,.36,.10,,.11,.13,,.11,.09,.19,,,6,,2,4,5,4,,2,,4,5,1,3,6,5,3,2,1,5,4,,5,4,3,,2,6,,6,,2,1,3,,4,1,,3,5,2,,,6,,2,3,5,4,,2,,4,5,1,3,6,5,3,2,1,6,4,,5,4,3,,2,6,,6,,2,1,3,,4,1,,3,5,2,,,8,,5,9,3,9,,8,,8,11,2,7,1,8,12,8,12,4,10,,2,11,6,,3,8,,5,,3,8,5,,2,2,,5,10,4,,,４,,２,６,３,４,,２,,２,６,１,４,３,６,６,１,３,１,１,,５,３,１,,２,６,,４,,４,６,２,,２,４,,３,５,３,,,0.16,0.13,0.12,0.15,0.20,0.17, 67, 44, 40, 15, 66, 59, 31.58, 40.28, 37.44, 35.10, 45.81, 29.35, 44.50, 55.56, 53.88, 50.00, 59.11, 49.25, 40, 30, 33, 27, 62, 57, 36.33, 36.75, 33.48, 28.64, 32.73, 36.65, 57.55, 53.42, 45.37, 42.25, 45.91, 55.66,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.10,32.14,67.72,47.62,20.00,23.53,39.60,28.77,68.75,41.57, 9.84,21.62,49.19,50.00,81.10,66.67,20.00,35.29,55.45,42.47,78.57,57.30,21.31,39.19,柳　橋　　宏　紀,吉　田　　健太郎,守　田　　俊　介,岸　蔭　　　　亮,東　口　　　　晃,田　中　　健太郎,4146,4021,3721,4404,4664,4038, 5.25, 4.68, 7.96, 6.19, 3.70, 3.82, 5.52, 4.55, 7.89, 5.55, 3.00, 4.11
2019-05-10,宮　島,6,.18,.27,.15,,.17,.15,,.09,.10,.28,.09,.09,,,.31,,.17,.19,.23,,.14,.07,.15,.21,,.17,.22,,.11,,.31,.12,.22,.09,,.32,,.28,.35,.26,,.12,3,6,5,,4,2,,3,1,4,5,3,,,1,,5,4,6,,2,3,2,4,,1,4,,1,,2,4,5,3,,6,,6,6,6,,6,3,6,5,,4,2,,3,1,4,5,6,,,1,,5,4,6,,2,3,2,5,,1,4,,1,,2,4,6,3,,6,,4,6,6,,5,1,5,9,,3,7,,8,12,4,10,8,,,8,,5,9,2,,1,4,8,11,,1,7,,11,,6,10,4,12,,9,,2,6,9,,2,１,６,１,,１,６,,３,１,１,３,２,,,６,,５,５,４,,６,２,２,５,,５,３,,１,,２,４,３,６,,５,,６,６,６,,５,0.16,0.16,0.20,0.18,0.16,0.20, 14, 36, 29, 24, 25, 71, 20.95, 29.94, 36.11, 26.35, 20.88, 31.76, 31.43, 47.77, 52.08, 43.24, 32.97, 58.78, 14, 64, 69, 52, 48, 39, 32.41, 32.21, 28.07, 29.17, 27.21, 23.15, 48.97, 51.01, 41.23, 43.33, 44.12, 40.74,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.50,80.00,35.71,45.45,20.00, 0.00,30.30,54.74,26.74,24.32,38.04, 0.00,46.88,90.00,50.00,72.73,60.00, 0.00,51.52,70.80,45.35,38.74,53.26, 2.13,廣　瀬　　真　也,古　結　　　　宏,大　田　　　　誠,山　本　　浩　輔,長　岡　　良　也,渡　辺　　空　依,4568,4002,3925,4004,4356,5031, 5.72, 8.90, 4.93, 6.36, 5.10, 0.00, 5.22, 7.02, 4.49, 4.54, 6.00, 1.45
