date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-04-27,宮　島,4,.20,.15,,,,,,.07,,,,,,,.15,.19,,,,,,.26,,,,,,,.05,.11,,,,,,.27,.17,,,,,,3,6,,,,,,1,,,,,,,5,2,,,,,,5,,,,,,,2,1,,,,,,6,6,,,,,,3,6,,,,,,1,,,,,,,5,2,,,,,,5,,,,,,,3,1,,,,,,5,6,,,,,,2,6,,,,,,6,,,,,,,5,10,,,,,,10,,,,,,,5,11,,,,,,2,9,,,,,,５,６,,,,,,１,,,,,,,２,４,,,,,,６,,,,,,,４,１,,,,,,６,５,,,,,,0.18,0.15,0.17,0.17,0.16,   -, 72, 65, 62, 54, 56, 31, 43.80, 38.89, 31.54, 42.14, 36.30, 26.72, 61.16, 53.47, 47.69, 62.14, 50.68, 50.38, 52, 44, 67, 27, 47, 66, 30.63, 36.05, 50.38, 48.85, 40.77, 31.25, 45.95, 51.70, 60.15, 62.60, 62.31, 49.31,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,27.78,32.39,35.23,33.33,56.56, 0.00,21.65,34.19,26.36,38.40,50.00, 1.89,33.33,46.48,61.36,51.85,69.67, 0.00,37.11,50.43,50.00,56.00,68.52, 1.89,守　屋　　大　地,山　本　　景士郎,石　田　　　　豪,奥　田　　　　誠,西　島　　義　則,山　田　　真　聖,4672,4564,3273,4111,3024,5067, 3.78, 4.94, 5.52, 5.11, 6.91, 1.67, 4.13, 5.31, 5.01, 5.46, 6.59, 1.60
2019-04-27,徳　山,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.14,0.17,0.16,0.19,   -, 25, 64, 69, 68, 48, 27, 34.74, 32.61, 32.99, 34.78, 38.95, 38.38, 55.79, 55.43, 51.55, 51.09, 56.84, 64.65, 36, 55, 53, 45, 16, 26, 38.43, 45.45, 35.69, 29.69, 29.22, 35.52, 57.25, 63.64, 52.55, 48.44, 46.58, 51.35,F0,F1,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,51.58,38.36,20.00,27.14, 0.00,22.22,54.86,34.43,22.12,25.00,26.67, 4.00,65.26,54.79,48.00,51.43, 0.00,22.22,72.92,51.64,35.40,43.75,45.83, 6.00,原　田　　篤　志,小　林　　一　樹,本　岡　　勝　利,胡　本　　悟　志,加　木　　　　郁,品　川　　二千翔,4064,4009,4219,3878,3581,5064, 7.12, 5.48, 4.68, 5.17, 0.00, 3.22, 7.20, 5.25, 4.40, 4.81, 4.85, 2.02
2019-04-27,芦　屋,4,.13,.12,.11,.12,,,,.11,,.09,.09,,,,.12,.13,.16,,,,,.18,.29,.09,,,,,.20,,.19,.12,,,,.09,,.15,.01,,,,4,1,3,5,,,,6,,1,5,,,,4,5,1,,,,,6,3,1,,,,,2,,4,3,,,,2,,1,4,,,,4,1,3,6,,,,6,,1,5,,,,4,5,1,,,,,6,3,1,,,,,2,,4,3,,,,2,,1,4,,,,2,12,3,9,,,,3,,7,10,,,,4,11,3,,,,,2,11,6,,,,,8,,1,6,,,,9,,2,10,,,,３,１,１,２,,,,６,,１,２,,,,３,４,２,,,,,４,５,１,,,,,２,,２,３,,,,２,,２,Ｆ,,,,0.15,0.16,0.19,0.20,0.21,0.16, 34, 44, 37, 46, 22, 15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  6, 43,  8, 48, 23, 34, 37.99, 41.99, 32.86, 38.28, 29.35, 37.79, 54.15, 61.04, 51.17, 49.76, 48.26, 54.38,F1,F0,F1,F1,F0,F1,L0,L0,L0,L0,L0,L0,58.97,30.00,39.74,32.76,50.00,33.33,45.38,26.97,36.27,32.05,34.94,35.29,75.64,63.33,65.38,44.83,70.00,46.91,61.54,46.07,55.88,48.72,51.81,58.82,篠　崎　　仁　志,宮　田　　政　勝,鶴　田　　勇　雄,三　苫　　晃　幸,中　尾　　　　誠,安　東　　幸　治,4477,3734,4607,4463,4008,4122, 7.58, 5.30, 6.09, 4.97, 6.20, 5.25, 6.98, 4.73, 5.32, 5.17, 5.53, 5.55
2019-04-27,福　岡,4,.13,,.30,.18,.08,.11,,.13,.12,.26,,.13,.12,,.09,.18,.17,.16,.21,,,.09,,.24,.28,.20,.19,,.09,.21,.21,.16,.24,.11,,.11,,.13,.24,.06,,,6,,4,5,3,2,,4,1,6,,5,3,,3,6,2,4,5,,,1,,5,2,6,4,,2,4,1,4,4,6,,4,,4,6,1,,,6,,4,5,3,2,,4,1,6,,5,3,,3,6,2,4,5,,,1,,5,2,6,3,,2,4,1,3,4,6,,4,,3,5,1,,,3,,6,11,5,10,,3,7,2,,1,6,,3,9,3,11,7,,,3,,6,10,3,11,,3,8,2,12,7,11,,5,,5,12,9,,,２,,３,５,３,３,,３,３,６,,６,６,,６,５,１,２,３,,,１,,５,４,４,５,,４,５,２,５,２,６,,２,,４,６,５,,,0.17,0.18,0.14,0.21,0.17,0.18,117,162,102,163,145,168, 39.51, 36.11, 39.60, 26.67, 28.57, 27.16, 51.23, 52.08, 54.36, 45.33, 44.72, 44.44, 16, 32, 19, 66, 27, 67, 33.83, 31.72, 35.57, 38.00, 32.37, 27.01, 54.73, 47.85, 50.00, 52.00, 49.28, 35.77,F1,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,36.36,48.39,40.00,38.89,44.44,30.00,30.34,26.73,46.27,33.62,42.02,25.84,45.45,70.97,50.00,62.96,61.11,50.00,49.44,46.53,61.94,51.72,63.87,41.57,片　岡　　恵　里,森　岡　　真　希,岸　　　　恵　子,角　　　　ひとみ,岩　崎　　芳　美,大　橋　　栄里佳,4014,3802,3674,3334,3611,4224, 5.18, 6.58, 5.50, 5.74, 6.11, 5.10, 4.97, 4.66, 6.32, 5.15, 6.13, 4.55
2019-04-27,大　村,4,.21,,,,,,,.20,.14,,,,,,.18,,,,,,,.11,,,,,,,.24,.15,,,,,,.13,.21,,,,,,4,,,,,,,5,5,,,,,,2,,,,,,,6,,,,,,,3,3,,,,,,1,2,,,,,,5,,,,,,,5,4,,,,,,2,,,,,,,6,,,,,,,3,2,,,,,,1,2,,,,,,9,,,,,,,3,7,,,,,,6,,,,,,,8,,,,,,,5,9,,,,,,6,12,,,,,,４,,,,,,,４,２,,,,,,１,,,,,,,４,,,,,,,６,３,,,,,,２,２,,,,,,0.17,0.20,0.15,0.20,0.20,0.16, 59, 50, 57, 76, 47, 61, 39.58, 32.82, 38.59, 31.43, 31.49, 33.14, 56.25, 51.79, 54.89, 47.43, 48.62, 48.00, 52, 36, 14, 19, 64, 23, 22.50, 32.61, 50.00, 37.21, 16.67, 48.98, 55.00, 58.70, 67.39, 51.16, 26.67, 67.35,F1,F0,F1,F0,F0,F1,L0,L0,L0,L0,L0,L0,23.53,25.00,39.80,17.39,25.00,54.90,30.14,26.61,29.52,10.34,15.91,44.35,60.78,42.86,54.08,39.13,41.67,71.57,53.42,46.79,46.67,22.99,29.55,62.61,栗　山　　繁　洋,浮　田　　圭　浩,落　合　　敬　一,大古場　　　　貴,宮　地　　孝四朗,吉　田　　一　郎,3224,4202,3151,3926,4212,3349, 5.35, 4.71, 5.67, 4.33, 5.17, 6.85, 5.16, 4.93, 4.85, 3.44, 3.59, 6.17
2019-04-27,桐　生,5,.16,.31,.14,.17,.13,.10,,.20,.27,.15,,.21,,,.20,,.16,.19,.18,.17,,.08,.15,.18,,.19,.24,,.24,.18,.14,.13,.12,.15,,.23,,.09,,.09,.10,.05,6,3,1,2,4,3,,3,5,1,,5,,,5,,3,2,1,4,,5,4,1,,6,2,,4,2,4,2,4,6,,2,,4,,3,6,3,6,3,1,2,4,3,,3,4,1,,6,,,5,,3,2,1,4,,5,4,1,,6,2,,4,1,5,2,4,6,,2,,4,,3,5,3,2,10,6,10,4,11,,1,6,4,,6,,,10,,5,11,5,10,,3,11,5,,4,9,,7,11,5,9,5,11,,1,,6,,1,7,1,５,３,１,３,３,４,,３,３,５,,３,,,５,,４,２,１,２,,６,５,５,,６,４,,２,１,３,１,２,６,,６,,５,,３,６,６,0.12,0.23,0.16,0.13,0.16,0.17, 68, 25, 35, 55, 26, 23, 33.33, 40.21, 22.11, 40.40, 27.84, 31.96, 48.96, 55.67, 38.95, 61.62, 40.21, 46.39, 21, 32, 53, 68, 15, 50, 38.89, 30.86, 30.49, 32.50, 32.35, 35.63, 51.39, 46.91, 57.32, 42.50, 52.94, 52.87,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,53.85,33.33,32.14,31.43,48.28, 0.00,47.41,22.22,39.83,39.06,53.47, 5.00,61.54,55.56,42.86,51.43,65.52, 0.00,67.24,44.44,55.08,50.00,75.69,12.50,中　辻　　博　訓,松　本　　浩　貴,有　賀　　達　也,栗　城　　　　匠,小　野　　達　哉,彦　坂　　径　冶,3833,3860,4428,4928,4653,4915, 6.08, 5.48, 4.71, 5.43, 6.34, 1.22, 6.40, 4.70, 5.67, 5.72, 7.03, 2.55
2019-04-27,多摩川,5,.28,.18,,,,,,.13,.13,,,,,,.24,,,,,,,.17,.10,,,,,,.08,.09,,,,,,.19,,,,,,,2,4,,,,,,3,1,,,,,,6,,,,,,,3,2,,,,,,2,3,,,,,,2,,,,,,,2,4,,,,,,3,1,,,,,,6,,,,,,,3,2,,,,,,2,3,,,,,,2,,,,,,,1,8,,,,,,2,10,,,,,,9,,,,,,,3,12,,,,,,7,11,,,,,,6,,,,,,,３,５,,,,,,１,６,,,,,,５,,,,,,,２,６,,,,,,４,２,,,,,,６,,,,,,,0.19,0.18,0.17,0.15,0.15,0.20,177,129,169,163,185,138, 30.63, 36.54, 41.55, 33.76, 30.07, 30.32, 48.75, 50.64, 57.75, 50.32, 47.06, 54.19, 66, 21, 11, 12, 25, 33, 29.19, 36.72, 28.57, 31.87, 31.78, 53.61, 42.86, 54.80, 47.62, 43.41, 48.84, 74.70,F0,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,28.00,40.00,20.00,45.35,16.67,30.43,35.56,41.79,16.67,39.17,16.22,20.69,45.00,55.00,32.00,67.44,38.10,47.83,51.11,59.70,29.17,59.17,36.49,37.93,鈴　木　　雅　希,乙　津　　康　志,後　藤　　盛　也,長　田　　頼　宗,三　浦　　裕　貴,伏　見　　俊　介,4906,3463,4889,4266,4863,4818, 4.63, 5.25, 3.36, 6.66, 3.86, 5.00, 5.30, 5.82, 3.55, 6.54, 4.28, 4.25
2019-04-27,浜名湖,5,.33,.22,.21,,.26,,,.19,,.10,.01,,,,.10,.24,.16,,,,,.22,.48,.06,,,,,.36,,.28,.15,,,,.24,,.27,.26,,,,6,2,2,,5,,,1,,6,5,,,,4,6,4,,,,,2,5,1,,,,,6,,6,6,,,,2,,4,1,,,,6,2,5,,4,,,1,,6,5,,,,3,6,4,,,,,2,5,1,,,,,5,,4,6,,,,2,,4,1,,,,4,9,3,,1,,,8,,6,12,,,,5,12,11,,,,,4,11,5,,,,,1,,3,9,,,,11,,2,8,,,,６,１,５,,６,,,１,,３,３,,,,２,６,６,,,,,３,６,２,,,,,６,,６,５,,,,２,,３,１,,,,0.18,0.16,0.13,0.15,0.20,0.16, 40, 15, 72, 62, 57, 18, 41.23, 35.38, 36.84, 34.35, 36.36, 23.08, 57.02, 53.08, 55.64, 55.73, 54.55, 44.62,  8, 38,  6, 46,  9, 17, 14.29, 20.00, 37.50, 62.50, 12.50, 44.44, 28.57, 40.00, 37.50, 87.50, 25.00, 66.67,F0,F0,F2,F1,F1,F0,L0,L0,L0,L0,L0,L0,42.31, 7.14,26.32,22.73, 0.00,22.22,30.00,43.66,38.71,16.67, 0.00,40.95,57.69,28.57,52.63,22.73, 0.00,66.67,46.36,59.86,56.99,30.77, 0.00,57.14,森　　　　弘　行,松　山　　将　吾,平　田　　健之佑,横　家　　翔　一,宮　村　　勇　哉,濱　崎　　　　誠,3467,4828,4470,4310,5020,4082, 5.69, 4.71, 5.16, 3.50, 0.00, 5.44, 4.85, 6.15, 5.60, 3.78, 1.16, 5.73
2019-04-27,蒲　郡,5,.19,,.19,.14,,,,.16,.04,.12,.27,,,,.14,.17,.11,,,,,.13,,.13,.18,,,,.11,,.11,.13,,,,.08,,.16,.16,,,,5,,2,5,,,,2,1,4,3,,,,5,4,2,,,,,1,,5,6,,,,6,,6,6,,,,1,,4,3,,,,5,,2,4,,,,3,1,6,4,,,,5,4,2,,,,,1,,5,6,,,,6,,4,6,,,,1,,4,3,,,,3,,1,8,,,,9,12,8,12,,,,7,11,5,,,,,8,,7,11,,,,1,,2,7,,,,10,,5,11,,,,４,,３,転,,,,２,１,３,４,,,,３,４,４,,,,,１,,２,２,,,,２,,５,５,,,,１,,６,４,,,,0.19,0.15,0.17,0.16,   -,0.14, 70, 51, 59, 21, 47, 22, 26.29, 37.97, 37.73, 33.49, 33.33, 32.79, 46.29, 55.70, 52.73, 48.80, 49.54, 47.95, 18, 56, 69, 17, 14, 34, 34.71, 33.20, 28.81, 46.12, 35.65, 37.24, 49.17, 47.88, 45.76, 66.21, 55.65, 52.72,F1,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0, 2.17,64.52,34.43,56.67, 0.00,38.78,12.24,44.30,32.43,45.00, 1.75,43.80, 8.70,80.65,51.64,75.00, 0.00,69.39,32.65,60.76,46.85,66.67, 7.02,66.12,中　野　　夢　斗,赤　岩　　善　生,三　浦　　洋次朗,山　崎　　哲　司,松　井　　友　汰,北　野　　輝　季,4979,3946,4706,4080,5049,4483, 1.89, 8.16, 5.37, 6.78, 0.00, 6.45, 3.64, 6.96, 5.14, 6.23, 1.84, 6.45
2019-04-27,常　滑,5,.24,.24,.28,,,,,.17,.16,.18,,,,,.20,.13,.13,.05,,,,.18,,.20,.14,,,,.09,.14,.14,,,,,.17,.28,.14,,,,,3,2,4,,,,,4,6,1,,,,,4,6,1,4,,,,6,,2,1,,,,4,1,6,,,,,6,3,2,,,,,3,2,4,,,,,4,6,1,,,,,3,6,1,4,,,,6,,2,1,,,,4,1,6,,,,,5,3,2,,,,,6,11,7,,,,,1,5,2,,,,,7,12,5,11,,,,8,,4,8,,,,3,7,8,,,,,2,10,9,,,,,４,２,３,,,,,３,４,２,,,,,６,４,１,３,,,,５,,１,４,,,,６,１,３,,,,,５,４,５,,,,,0.18,0.16,0.14,0.17,0.16,0.19, 17, 71, 26, 62, 64, 42, 37.63, 34.12, 36.50, 34.36, 26.75, 37.93, 48.97, 51.18, 53.00, 53.85, 43.31, 50.57, 49, 65,  6, 21, 56, 50, 39.22, 34.48, 32.94, 39.76, 48.51, 29.29, 50.98, 45.98, 47.06, 53.01, 63.37, 40.40,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,64.29,28.57,50.00,28.57,25.00,15.38,29.41,41.22,47.74,22.22,28.33,35.87,92.86,42.86,71.43,35.71,60.00,53.85,46.08,56.49,66.45,29.63,38.33,48.91,本　橋　　克　洋,渋　谷　　明　憲,上　村　　純　一,岩　田　　優　一,永　井　　亮　次,新　田　　芳　美,3655,4436,4645,4321,4422,3470, 7.64, 4.90, 6.36, 4.93, 5.50, 5.15, 5.12, 5.61, 6.41, 3.98, 4.52, 5.65
2019-04-27,住之江,5,.22,.23,.18,.12,.13,,,.27,,.15,.17,.19,,,.20,,.05,,.05,.26,,.19,,.13,.09,.17,,,.10,,.32,.13,.22,.14,,.20,.07,.10,,.26,.17,,3,6,5,4,2,,,1,,3,5,6,,,1,,4,,2,6,,1,,5,3,2,,,4,,3,6,1,3,,4,5,3,,2,1,,3,6,5,4,2,,,1,,3,5,6,,,1,,4,,2,6,,1,,5,3,2,,,4,,3,6,1,2,,4,5,3,,2,1,,6,11,3,9,11,,,4,,3,10,7,,,3,,11,,3,8,,7,,4,9,5,,,5,,1,7,4,8,,3,10,6,,4,10,,２,５,４,３,３,,,４,,１,３,６,,,２,,２,,４,５,,４,,３,４,５,,,５,,転,６,２,６,,３,５,３,,１,３,,0.14,0.20,0.20,0.18,0.17,0.20, 68, 74, 71, 91, 50, 77, 30.00, 60.00, 29.41, 36.84, 29.41, 57.89, 45.00, 73.33, 47.06, 57.89, 47.06, 63.16, 38, 80, 85, 29, 67, 24, 21.74, 29.41, 50.00, 29.17, 46.67, 28.00, 21.74, 64.71, 72.22, 54.17, 46.67, 40.00,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,80.00,25.00,31.58,34.29, 0.00, 0.00,47.79,26.67,19.00,32.46,23.36,35.05,80.00,33.33,57.89,48.57, 0.00, 0.00,68.14,44.76,36.00,47.37,39.25,56.70,奈　須　　啓　太,西　川　　真　人,篠　原　　俊　夫,松　竹　　大　輔,藤　川　　利　文,佐　竹　　恒　彦,4330,4253,3187,4442,4250,3769, 7.90, 4.50, 5.11, 4.94, 0.00, 0.00, 6.42, 4.86, 4.15, 5.22, 4.36, 5.80
2019-04-27,尼　崎,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.15,0.13,0.18,0.18, 39, 33, 64, 48, 49, 53,  0.00,  0.00,  0.00, 50.00, 30.00, 12.50,  0.00, 37.50,  0.00, 60.00, 60.00, 25.00, 58, 53,  8, 19,  6, 60,  0.00,  0.00, 20.00, 30.00, 22.22,  0.00,  0.00,  0.00, 50.00, 30.00, 44.44,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,54.41,61.86,56.03,51.95,14.29,11.59,47.92,52.90,51.08,50.44,25.27,12.15,75.00,77.12,71.55,61.04,42.86,15.94,66.67,69.03,71.22,69.03,38.46,21.50,松　本　　勝　也,古　結　　　　宏,吉　田　　俊　彦,稲　田　　浩　二,樫　葉　　次　郎,岩　橋　　裕　馬,3529,4002,4055,4290,3820,4917, 6.94, 7.23, 7.13, 6.55, 4.64, 3.01, 6.58, 6.87, 6.98, 6.88, 4.54, 3.19
2019-04-27,鳴　門,5,.19,,,,,,,.15,.13,,,,,,.19,.15,,,,,,.18,.12,,,,,,.18,,,,,,,.12,.17,,,,,,6,,,,,,,1,4,,,,,,2,6,,,,,,1,5,,,,,,1,,,,,,,5,2,,,,,,6,,,,,,,1,4,,,,,,2,6,,,,,,1,5,,,,,,1,,,,,,,5,2,,,,,,2,,,,,,,2,7,,,,,,5,9,,,,,,3,12,,,,,,6,,,,,,,6,10,,,,,,４,,,,,,,１,４,,,,,,４,３,,,,,,１,４,,,,,,３,,,,,,,５,３,,,,,,0.17,0.19,0.18,0.13,0.23,0.17, 33, 16, 30, 24, 80, 31, 50.00, 14.29,  0.00,  0.00,  0.00, 28.57, 75.00, 28.57, 16.67, 16.67,  0.00, 71.43, 35, 56, 63, 73, 38, 77, 71.43,  0.00,  0.00,  0.00, 16.67,  0.00, 71.43, 16.67,  0.00,  0.00, 33.33,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,31.43,46.43,35.71,52.59,32.35,44.19,30.08,52.00,34.51,51.06,25.00,48.13,40.00,67.86,48.57,68.15,50.00,62.79,47.15,65.60,58.41,68.79,40.63,68.75,上　野　　秀　和,田　中　　和　也,川　田　　正　人,市　橋　　卓　士,山　口　　隆　史,権　藤　　俊　光,4180,4357,4116,4063,4368,4832, 5.09, 6.36, 5.56, 7.00, 5.38, 5.88, 4.88, 6.38, 5.69, 7.08, 4.71, 6.42
2019-04-27,丸　亀,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.17,0.16,0.15,0.15,0.19, 15, 33, 44, 25, 14, 37, 21.21, 35.59, 30.81, 25.93, 37.64, 27.71, 40.00, 54.80, 44.86, 44.44, 54.49, 48.80, 47, 19, 26, 40, 53, 46, 36.63, 27.62, 30.93, 38.00, 35.42, 36.56, 55.45, 43.81, 47.42, 58.00, 55.21, 49.46,F0,F1,F1,F1,F1,F1,L0,L0,L0,L0,L0,L0,38.94,52.34,46.94,39.33,19.15, 0.00,52.59,44.60,51.97,50.43,17.05, 1.79,68.14,74.22,64.29,57.30,32.98, 4.17,74.14,61.87,65.35,70.43,32.95, 3.57,秋　山　　広　一,中　越　　博　紀,木　村　　光　宏,福　田　　雅　一,南　部　　圭　史,田　頭　　虎　親,3837,4260,3568,3543,4221,5037, 6.39, 6.90, 6.27, 5.85, 3.94, 1.46, 7.00, 6.36, 6.58, 6.65, 3.77, 1.71
